City_ID,City,Country,Date,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed
296,Cidreira,BR,2021-04-14 23:27:39,-30.1811,-50.2056,71.64,66,31,17.54
297,La Ronge,CA,2021-04-14 23:28:43,55.1001,-105.2842,44.6,29,100,3.44
298,Boituva,BR,2021-04-14 23:28:43,-23.2833,-47.6722,68.0,68,0,17.27
299,Airai,TL,2021-04-14 23:28:44,-8.9266,125.4092,60.57,63,42,1.92
300,Morant Bay,JM,2021-04-14 23:28:44,17.8815,-76.4093,86.0,62,20,5.75
301,Chippewa Falls,US,2021-04-14 23:26:06,44.9369,-91.3929,46.4,53,90,9.22
302,Tevaitoa,PF,2021-04-14 23:28:44,-16.7833,-151.5,81.91,74,100,11.5
303,Blagoveshchenka,RU,2021-04-14 23:28:44,52.8333,79.8667,39.76,96,92,4.21
304,Taltal,CL,2021-04-14 23:28:45,-25.4,-70.4833,64.47,79,22,4.36
305,Nam Som,TH,2021-04-14 23:28:45,17.7704,102.1895,80.01,100,75,2.3
306,Hamirpur,IN,2021-04-14 23:28:45,25.95,80.15,84.74,12,100,5.12
307,Haines Junction,CA,2021-04-14 23:28:45,60.7522,-137.5108,44.6,42,99,5.75
308,Kloulklubed,PW,2021-04-14 23:28:46,7.0419,134.2556,75.2,94,90,19.57
309,Novosheshminsk,RU,2021-04-14 23:28:46,55.0651,51.2338,48.11,86,5,6.78
310,Yerbogachen,RU,2021-04-14 23:28:46,61.2767,108.0108,16.74,90,67,3.4
311,Tongliao,CN,2021-04-14 23:24:02,43.6125,122.2653,45.99,42,99,11.14
312,Mollendo,PE,2021-04-14 23:28:47,-17.0231,-72.0147,67.75,85,76,6.24
313,Katobu,ID,2021-04-14 23:28:47,-4.9408,122.5276,75.74,89,81,1.5
314,Bubaque,GW,2021-04-14 23:28:47,11.2833,-15.8333,77.54,77,5,16.31
315,Kushima,JP,2021-04-14 23:28:47,31.4583,131.2333,53.6,54,75,5.75
316,Mudanya,TR,2021-04-14 23:28:48,40.3753,28.8822,51.8,71,0,4.61
317,Kavaratti,IN,2021-04-14 23:28:48,10.5669,72.642,83.43,68,6,2.21
318,Victoria,HK,2021-04-14 23:27:07,22.2855,114.1577,73.0,92,98,22.12
319,Pisco,PE,2021-04-14 23:28:05,-13.7,-76.2167,68.0,77,0,13.8
320,Cockburn Town,TC,2021-04-14 23:28:48,21.4612,-71.1419,75.2,60,20,13.8
321,West Wendover,US,2021-04-14 23:28:48,40.7391,-114.0733,42.8,70,90,13.8
322,Miranda,CO,2021-04-14 23:28:49,3.2499,-76.2281,78.8,69,75,11.5
323,Tautira,PF,2021-04-14 23:28:49,-17.7333,-149.15,86.0,62,90,5.75
324,San Vicente,AR,2021-04-14 23:28:49,-26.6167,-54.1333,66.04,96,98,2.98
325,Cayenne,GF,2021-04-14 23:28:52,4.9333,-52.3333,82.0,89,75,3.44
326,Honningsvag,NO,2021-04-14 23:28:52,70.9821,25.9704,31.62,54,98,19.35
327,Karpogory,RU,2021-04-14 23:28:52,64.0019,44.4451,32.18,77,85,7.72
328,Iqaluit,CA,2021-04-14 23:28:53,63.7506,-68.5145,3.2,66,1,20.71
329,Lebu,CL,2021-04-14 23:27:34,-37.6167,-73.65,56.68,93,60,3.96
330,Santo Domingo,DO,2021-04-14 23:28:53,18.5001,-69.9886,80.6,74,20,5.75
331,Birjand,IR,2021-04-14 23:28:53,32.8663,59.2211,48.2,71,20,9.22
332,Mandalgovi,MN,2021-04-14 23:28:53,45.7625,106.2708,20.84,60,81,32.37
333,Huarmey,PE,2021-04-14 23:28:54,-10.0681,-78.1522,69.37,81,56,8.28
334,Lata,PT,2021-04-14 23:28:54,40.1629,-8.3327,61.0,94,100,2.64
335,Concepcion Del Oro,MX,2021-04-14 23:28:54,24.6333,-101.4167,81.45,4,81,16.37
336,Danielskuil,ZA,2021-04-14 23:28:54,-28.1887,23.5395,70.43,29,77,4.76
337,Nabinagar,BD,2021-04-14 23:28:55,23.8917,90.9733,84.2,65,40,8.05
338,Madimba,TZ,2021-04-14 23:28:55,-10.4,40.3333,74.37,92,100,5.77
339,Saint-Louis,SN,2021-04-14 23:28:58,16.3333,-15.0,93.2,21,0,2.3
340,Teguldet,RU,2021-04-14 23:28:58,57.3064,88.1667,31.33,86,98,4.5
341,Richards Bay,ZA,2021-04-14 23:28:58,-28.783,32.0377,73.65,91,46,7.99
342,Margate,GB,2021-04-14 23:28:58,51.3813,1.3862,41.0,67,13,1.99
343,Alice Springs,AU,2021-04-14 23:27:25,-23.7,133.8833,62.6,63,1,5.75
344,Donji Milanovac,RS,2021-04-14 23:28:59,44.4627,22.1523,34.0,72,100,12.5
345,Giyon,ET,2021-04-14 23:29:00,8.5333,37.9833,62.01,57,22,7.02
346,Fort-Shevchenko,KZ,2021-04-14 23:29:01,44.5086,50.263,50.14,83,50,7.07
347,Krasnopillya,UA,2021-04-14 23:29:01,50.7746,35.2597,48.74,94,96,5.23
348,Rosarito,MX,2021-04-14 23:29:01,32.3333,-117.0333,62.6,58,90,16.11
349,Ugoofaaru,MV,2021-04-14 23:29:02,5.6667,73.0,82.72,71,51,5.5
350,Upata,VE,2021-04-14 23:29:02,8.0086,-62.3989,82.89,53,98,3.24
351,Geraldton,AU,2021-04-14 23:27:28,-28.7667,114.6,59.0,67,0,12.66
352,Coquimbo,CL,2021-04-14 23:29:03,-29.9533,-71.3436,59.0,88,90,8.05
353,Tikapur,NP,2021-04-14 23:29:03,28.5,81.1333,74.21,21,44,6.04
354,Kaitangata,NZ,2021-04-14 23:27:32,-46.2817,169.8464,61.0,80,89,1.99
355,Dutlwe,BW,2021-04-14 23:29:03,-23.9833,23.9,68.18,31,1,5.01
356,Aliwal North,ZA,2021-04-14 23:29:04,-30.6937,26.7114,62.46,49,15,3.98
357,Sangar,RU,2021-04-14 23:29:04,63.9242,127.4739,10.94,88,91,3.13
358,Gap,FR,2021-04-14 23:29:05,44.6667,6.0,35.01,68,1,5.12
359,Kashi,CN,2021-04-14 23:29:05,39.4547,75.9797,59.0,38,40,2.24
360,Iralaya,HN,2021-04-14 23:24:41,15.0,-83.2333,84.2,79,40,9.22
361,Villa Carlos Paz,AR,2021-04-14 23:29:05,-31.4241,-64.4978,70.0,82,0,6.91
362,Mount Gambier,AU,2021-04-14 23:29:06,-37.8333,140.7667,57.2,72,90,8.05
363,Alofi,NU,2021-04-14 23:29:06,-19.0595,-169.9187,80.6,69,40,5.75
364,Isangel,VU,2021-04-14 23:29:06,-19.55,169.2667,84.92,64,22,1.77
365,Gamba,GA,2021-04-14 23:29:07,-2.65,10.0,73.44,91,100,3.8
366,Whyalla,AU,2021-04-14 23:29:07,-33.0333,137.5833,60.8,59,56,4.61
367,Paamiut,GL,2021-04-14 23:27:53,61.994,-49.6678,26.26,82,90,26.15
368,Sinnamary,GF,2021-04-14 23:29:07,5.3833,-52.95,78.76,88,86,9.31
369,Port-Gentil,GA,2021-04-14 23:29:07,-0.7193,8.7815,80.6,89,40,4.61
370,Peleduy,RU,2021-04-14 23:29:08,59.6289,112.7406,25.32,94,100,2.86
371,Togur,RU,2021-04-14 23:29:08,58.3631,82.8265,33.53,99,100,4.03
372,Salalah,OM,2021-04-14 23:27:44,17.0151,54.0924,78.8,78,40,4.61
373,Rawson,AR,2021-04-14 23:29:08,-43.3002,-65.1023,67.14,52,42,8.95
374,Tura,IN,2021-04-14 23:29:08,25.5198,90.2201,74.64,60,87,7.0
375,Brownsville,US,2021-04-14 23:29:10,25.9018,-97.4975,87.8,58,1,13.8
376,Waipawa,NZ,2021-04-14 23:29:10,-41.4122,175.5153,63.0,67,91,16.11
377,Berezna,UA,2021-04-14 23:29:10,51.5716,31.7846,49.12,91,100,1.3
378,Tallahassee,US,2021-04-14 23:24:20,30.4383,-84.2807,80.6,36,90,9.22
379,Longyearbyen,SJ,2021-04-14 23:25:25,78.2186,15.6401,6.8,61,75,16.11
380,Anjozorobe,MG,2021-04-14 23:29:10,-18.4,47.8667,64.4,94,75,2.64
381,Shelburne,CA,2021-04-14 23:29:11,44.0787,-80.2041,50.0,55,93,11.01
382,Matara,LK,2021-04-14 23:29:11,5.9485,80.5353,77.22,86,100,1.34
383,Ancud,CL,2021-04-14 23:29:11,-41.8697,-73.8203,52.0,83,56,5.99
384,Fjerritslev,DK,2021-04-14 23:29:11,57.0813,9.2664,33.01,80,1,3.44
385,Piran,SI,2021-04-14 23:29:12,45.5278,13.5706,42.01,81,71,5.75
386,Tarakan,ID,2021-04-14 23:24:14,3.3,117.6333,76.46,84,100,6.87
387,Srednekolymsk,RU,2021-04-14 23:29:12,67.45,153.6833,10.54,76,21,5.53
388,Shimoda,JP,2021-04-14 23:29:12,34.6667,138.95,52.0,50,75,21.85
389,Harper,LR,2021-04-14 23:29:12,4.375,-7.7169,81.27,80,81,7.18
390,Honiara,SB,2021-04-14 23:29:13,-9.4333,159.95,84.49,71,66,3.62
391,Sistranda,NO,2021-04-14 23:29:13,63.7256,8.834,37.4,75,20,12.66
392,Trinidad,BO,2021-04-14 23:29:13,-14.8333,-64.9,76.1,84,27,2.53
393,Erenhot,CN,2021-04-14 23:29:14,43.6475,111.9767,39.56,44,90,26.49
394,Komsomolskiy,UZ,2021-04-14 23:29:14,40.4272,71.7189,53.6,76,100,4.79
395,Puerto Escondido,MX,2021-04-14 23:29:14,15.85,-97.0667,84.2,74,75,5.75
396,Alekseyevsk,RU,2021-04-14 23:29:15,57.8406,108.3492,25.32,95,100,1.32
397,Port Macquarie,AU,2021-04-14 23:29:15,-31.4333,152.9167,72.0,58,57,3.0
398,Ponta Do Sol,PT,2021-04-14 23:29:15,32.6667,-17.1,64.4,72,20,5.75
399,Yenagoa,NG,2021-04-14 23:29:15,4.9247,6.2642,77.83,88,99,3.33
400,Conakry,GN,2021-04-14 23:29:16,9.538,-13.6773,78.8,89,75,4.61
401,Darnah,LY,2021-04-14 23:29:16,32.767,22.6367,61.57,80,9,15.95
402,Taoudenni,ML,2021-04-14 23:29:16,22.6783,-3.9836,88.65,12,9,11.54
403,Kalabo,ZM,2021-04-14 23:28:50,-14.97,22.6814,65.05,82,86,6.02
404,Newport,GB,2021-04-14 23:29:16,51.5877,-2.9984,43.0,79,17,7.14
405,Monteroni Di Lecce,IT,2021-04-14 23:29:18,40.3246,18.0971,51.8,81,0,6.91
406,Lisakovsk,KZ,2021-04-14 23:29:18,52.5369,62.4936,39.61,65,24,2.59
407,Santa Cruz,BO,2021-04-14 23:29:18,-17.8,-63.1667,77.47,57,39,4.56
408,Nyrob,RU,2021-04-14 23:29:18,60.733,56.7202,42.33,88,39,8.68
409,Acari,PE,2021-04-14 23:29:13,-15.4311,-74.6158,72.64,76,23,4.65
410,Kruglolesskoye,RU,2021-04-14 23:29:19,44.6589,42.8142,41.0,87,92,8.95
411,Njombe,TZ,2021-04-14 23:29:19,-9.3333,34.7667,57.42,96,99,6.42
412,Naryan-Mar,RU,2021-04-14 23:29:20,67.6713,53.087,27.19,86,33,19.86
413,Brigantine,US,2021-04-14 23:29:20,39.4101,-74.3646,59.0,88,90,8.05
414,Vallenar,CL,2021-04-14 23:27:49,-28.5708,-70.7581,68.2,61,0,2.98
415,Badiraguato,MX,2021-04-14 23:29:21,25.3667,-107.5167,88.0,37,1,11.5
416,Southbridge,US,2021-04-14 23:28:42,42.0751,-72.0334,55.0,70,86,1.99
417,La Rioja,ES,2021-04-14 23:29:21,42.25,-2.5,42.8,75,0,1.14
418,Sayansk,RU,2021-04-14 23:29:21,54.1088,102.1648,28.96,96,100,8.01
419,Yendi,GH,2021-04-14 23:29:22,9.4427,-0.0099,89.56,32,21,7.27
420,Sibolga,ID,2021-04-14 23:29:22,1.7427,98.7792,76.37,83,78,3.2
421,Vondrozo,MG,2021-04-14 23:29:22,-22.8167,47.2833,66.06,98,75,1.57
422,Awjilah,LY,2021-04-14 23:29:23,29.1081,21.2869,65.26,48,39,11.36
423,Sisimiut,GL,2021-04-14 23:25:22,66.9395,-53.6735,12.24,83,99,20.15
424,Hirara,JP,2021-04-14 23:29:23,24.8,125.2833,71.6,88,75,14.97
425,Mirnyy,RU,2021-04-14 23:29:23,62.5353,113.9611,18.75,93,98,3.56
426,Niono,ML,2021-04-14 23:29:23,14.2526,-5.993,93.78,25,96,13.13
427,Impfondo,CG,2021-04-14 23:26:15,1.6381,18.0667,70.77,91,32,2.84
428,Voznesenye,RU,2021-04-14 23:29:24,61.0106,35.4781,32.41,89,100,5.55
429,Champaign,US,2021-04-14 23:27:51,40.1334,-88.2001,53.6,40,40,12.66
430,Ust-Kuyga,RU,2021-04-14 23:29:24,70.0167,135.6,4.28,91,44,3.36
431,Adrar,MR,2021-04-14 23:24:41,20.5022,-10.0711,78.82,18,40,11.61
432,Saint-Pierre,RE,2021-04-14 23:29:25,-21.3393,55.4781,77.0,78,90,6.91
433,Camacha,PT,2021-04-14 23:28:32,33.0833,-16.3333,62.6,88,40,9.22
434,Lompoc,US,2021-04-14 23:29:25,34.6391,-120.4579,57.99,58,76,11.5
435,Kruisfontein,ZA,2021-04-14 23:29:25,-34.0033,24.7314,60.01,96,60,1.99
436,Araguaina,BR,2021-04-14 23:29:26,-7.1911,-48.2072,77.25,84,100,2.93
437,Champerico,GT,2021-04-14 23:29:26,14.3,-91.9167,87.8,62,75,6.91
438,Istanbul,TR,2021-04-14 23:28:28,41.0351,28.9833,51.8,87,40,5.75
439,Mount Isa,AU,2021-04-14 23:29:26,-20.7333,139.5,82.4,34,1,8.05
440,Punta Alta,AR,2021-04-14 23:29:26,-38.8759,-62.0736,66.69,61,0,14.52
441,Safford,US,2021-04-14 23:29:27,32.834,-109.7076,84.2,8,1,13.33
442,Sazonovo,RU,2021-04-14 23:29:27,59.0919,35.2268,38.28,90,99,5.53
443,Ituporanga,BR,2021-04-14 23:29:27,-27.4144,-49.6025,69.01,92,100,3.29
444,Lithakia,GR,2021-04-14 23:29:27,37.7167,20.8333,53.6,62,0,10.36
445,Poim,RU,2021-04-14 23:29:28,53.0264,43.1872,48.18,66,25,7.34
446,Pacific Grove,US,2021-04-14 23:26:00,36.6177,-121.9166,66.0,48,20,13.8
447,Sajanan,TN,2021-04-14 23:29:28,37.0573,9.2426,57.2,94,40,2.3
448,Sterling,US,2021-04-14 23:26:26,39.0062,-77.4286,57.2,94,90,3.44
449,Parrita,CR,2021-04-14 23:29:28,9.5201,-84.3225,71.6,88,75,6.91
450,Marystown,CA,2021-04-14 23:29:28,47.1666,-55.1483,35.87,82,98,16.91
451,Colac,AU,2021-04-14 23:29:29,-38.3333,143.5833,55.0,97,97,10.27
452,Tuy Hoa,VN,2021-04-14 23:29:29,13.0833,109.3,74.25,87,98,2.19
453,Noumea,NC,2021-04-14 23:29:29,-22.2763,166.4572,78.01,83,75,13.8
454,Mata,PT,2021-04-14 23:29:30,40.683,-7.4592,54.0,93,100,5.32
455,Athabasca,CA,2021-04-14 23:29:30,54.7169,-113.2854,60.8,16,67,3.44
456,Nioro,GM,2021-04-14 23:29:30,13.35,-15.75,79.97,38,0,9.13
457,Cabra,ES,2021-04-14 23:29:28,37.4725,-4.4421,57.2,94,0,2.3
458,Guerrero Negro,MX,2021-04-14 23:27:31,27.9769,-114.0611,64.08,60,71,19.15
459,Beloha,MG,2021-04-14 23:29:31,-25.1667,45.05,70.93,97,5,4.68
460,Port Lincoln,AU,2021-04-14 23:28:18,-34.7333,135.8667,62.76,60,92,9.04
461,Le Port,RE,2021-04-14 23:29:31,-20.9373,55.2919,75.2,88,75,12.66
462,Koshurnikovo,RU,2021-04-14 23:29:31,54.1667,93.3,26.92,96,98,4.47
463,Flin Flon,CA,2021-04-14 23:29:00,54.7682,-101.865,42.8,19,20,4.61
464,Ayagoz,KZ,2021-04-14 23:29:32,47.9714,80.4392,37.15,68,12,13.38
465,Camocim,BR,2021-04-14 23:29:32,-2.9022,-40.8411,77.97,89,48,11.07
466,Usatove,UA,2021-04-14 23:29:33,46.533,30.6596,46.4,100,90,6.71
467,Ligatne,LV,2021-04-14 23:29:33,57.2343,25.0406,41.0,67,100,5.99
468,Nara,JP,2021-04-14 23:27:22,34.6851,135.8049,51.01,57,0,2.3
469,Gavle,SE,2021-04-14 23:29:33,60.6745,17.1417,30.0,84,38,4.14
470,San Jeronimo,PE,2021-04-14 23:29:34,-11.9472,-75.2829,52.36,81,84,5.41
471,Carballo,ES,2021-04-14 23:29:34,43.213,-8.691,52.0,62,0,3.44
472,Baijiantan,CN,2021-04-14 23:29:34,45.6333,85.1833,49.84,28,0,7.74
473,San Ramon,US,2021-04-14 23:29:35,37.7799,-121.978,71.01,24,1,12.66
474,Byron Bay,AU,2021-04-14 23:29:35,-28.65,153.6167,73.4,60,0,2.3
475,Greystones,IE,2021-04-14 23:29:35,53.1408,-6.0631,37.99,92,1,2.06
476,Baruun-Urt,MN,2021-04-14 23:29:35,46.6806,113.2792,31.5,67,100,28.43
477,Hun,LY,2021-04-14 23:29:36,29.1268,15.9477,63.32,45,100,3.6
478,Yarada,IN,2021-04-14 23:29:36,17.65,83.2667,80.94,70,85,7.58
479,Mizan Teferi,ET,2021-04-14 23:29:38,6.9833,35.5833,62.24,92,44,2.98
480,Vestmannaeyjar,IS,2021-04-14 23:29:38,63.4427,-20.2734,45.27,85,85,20.85
481,Katsuura,JP,2021-04-14 23:27:52,35.1333,140.3,52.0,38,73,1.99
482,Lagoa,PT,2021-04-14 23:29:38,39.05,-27.9833,60.89,87,99,10.11
483,Gimbi,ET,2021-04-14 23:29:39,9.1667,35.8333,64.44,49,76,3.18
484,Gogrial,SS,2021-04-14 23:29:39,8.5332,28.1004,85.77,12,36,4.18
485,Kieta,PG,2021-04-14 23:29:40,-6.2167,155.6333,82.08,78,87,3.87
486,Bridlington,GB,2021-04-14 23:29:02,54.0831,-0.1919,33.01,84,13,6.87
487,Kerrville,US,2021-04-14 23:29:40,30.0474,-99.1403,82.4,54,75,6.91
488,Dno,RU,2021-04-14 23:29:40,57.8277,29.9637,35.49,89,97,6.91
489,Tilichiki,RU,2021-04-14 23:29:41,60.4667,166.1,16.2,84,100,7.58
490,Domoni,KM,2021-04-14 23:29:41,-12.2569,44.5319,78.93,79,100,4.12
491,Mayumba,GA,2021-04-14 23:29:41,-3.432,10.6554,79.39,86,96,8.63
492,Williston,US,2021-04-14 23:29:41,48.147,-103.618,30.99,76,100,6.53
493,Olafsvik,IS,2021-04-14 23:29:42,64.8945,-23.7142,41.58,90,44,14.85
494,Bay Roberts,CA,2021-04-14 23:29:43,47.5999,-53.2648,33.01,94,100,5.99
495,Yumen,CN,2021-04-14 23:29:43,40.2833,97.2,35.1,19,28,10.89
496,Singkang,MY,2021-04-14 23:29:01,2.1006,102.7994,75.2,94,20,1.63
497,Jishu,CN,2021-04-14 23:29:43,44.3167,126.8,43.92,26,16,6.2
498,Kanniyakumari,IN,2021-04-14 23:29:44,8.0833,77.5667,81.55,77,100,8.39
499,Sinor,IN,2021-04-14 23:29:44,21.9167,73.3333,81.72,36,3,6.35
500,Kamenka,RU,2021-04-14 23:29:44,51.3223,42.7678,50.16,66,49,8.61
501,Nabire,ID,2021-04-14 23:29:44,-3.3667,135.4833,76.55,86,100,4.18
502,Mairi,BR,2021-04-14 23:29:45,-11.7114,-40.1489,72.88,64,51,12.41
503,Telde,ES,2021-04-14 23:29:45,27.9924,-15.4192,68.0,68,40,16.11
504,Sosva,RU,2021-04-14 23:29:45,59.1766,61.8558,45.5,89,51,9.01
505,Chicama,PE,2021-04-14 23:29:46,-7.8447,-79.1469,68.0,83,40,13.8
506,Puerto Narino,CO,2021-04-14 23:29:46,-3.7703,-70.3831,80.6,83,75,2.3
507,Greenwood,US,2021-04-14 23:25:24,34.1668,-82.1165,78.01,41,75,8.05
508,Totness,SR,2021-04-14 23:25:16,5.8833,-56.3167,78.31,86,99,8.55
509,Aswan,EG,2021-04-14 23:29:46,24.0934,32.907,75.56,17,0,8.99
510,Tiarei,PF,2021-04-14 23:29:48,-17.5333,-149.3333,86.0,62,90,5.75
511,Fayaoue,NC,2021-04-14 23:29:48,-20.65,166.5333,79.25,83,88,12.53
512,Gisborne,NZ,2021-04-14 23:27:20,-38.6533,178.0042,66.99,62,18,5.99
513,Pedernales,DO,2021-04-14 23:29:50,18.0384,-71.744,79.05,75,23,2.62
514,Batagay-Alyta,RU,2021-04-14 23:29:50,67.8006,130.4114,2.43,86,26,2.89
515,Poum,NC,2021-04-14 23:29:50,-20.2333,164.0167,77.09,87,97,0.92
516,Milkovo,RU,2021-04-14 23:29:51,54.7167,158.6167,31.32,92,100,2.75
517,Orbetello,IT,2021-04-14 23:29:51,42.4408,11.2196,45.0,70,0,3.44
518,Balabac,PH,2021-04-14 23:29:51,7.9868,117.0645,80.19,80,15,6.29
519,Bani,DO,2021-04-14 23:29:51,18.2833,-70.3333,80.01,46,70,7.0
520,Ust-Tsilma,RU,2021-04-14 23:29:52,65.441,52.1498,33.57,77,93,9.93
521,Mukhen,RU,2021-04-14 23:29:52,48.1,136.1,30.58,46,15,10.33
522,Grande Prairie,CA,2021-04-14 23:29:52,55.1667,-118.8027,59.0,31,20,6.91
523,Leshukonskoye,RU,2021-04-14 23:29:09,64.8989,45.7622,31.35,79,35,9.4
524,Lithgow,AU,2021-04-14 23:29:53,-33.4833,150.15,54.0,100,73,7.0
525,Sosnovo-Ozerskoye,RU,2021-04-14 23:29:54,52.5249,111.5418,23.29,72,31,7.47
526,Zamora,EC,2021-04-14 23:24:57,-4.0692,-78.9567,71.08,97,89,0.69
527,Mackenzie,CA,2021-04-14 23:29:54,55.2999,-123.1698,57.2,28,1,6.91
528,Labytnangi,RU,2021-04-14 23:28:52,66.6572,66.4183,35.29,99,100,9.26
529,Nangal,IN,2021-04-14 23:29:55,31.3667,76.3833,69.82,42,43,7.23
530,Sheregesh,RU,2021-04-14 23:29:55,52.9209,87.9869,32.97,99,100,3.76
531,Zhaozhou,CN,2021-04-14 23:29:55,45.6833,125.3167,42.37,34,29,1.95
532,Aldan,RU,2021-04-14 23:29:56,58.6031,125.3894,21.94,93,100,5.1
533,Sibu,MY,2021-04-14 23:29:56,2.3,111.8167,75.2,88,20,4.61
534,Maues,BR,2021-04-14 23:29:56,-3.3836,-57.7186,75.92,94,99,1.23
535,Brainerd,US,2021-04-14 23:29:56,46.358,-94.2008,41.0,70,90,16.11
536,Paka,MY,2021-04-14 23:29:57,4.6374,103.4368,73.0,100,20,3.04
537,San Pablo De Las Salinas,MX,2021-04-14 23:29:57,19.6658,-99.0964,71.6,30,90,9.22
538,Grand Gaube,MU,2021-04-14 23:29:57,-20.0064,57.6608,75.99,86,81,1.01
539,Mahenge,TZ,2021-04-14 23:29:58,-8.6833,36.7167,62.87,98,100,2.66
540,Hondagua,PH,2021-04-14 23:29:58,13.9469,122.2431,78.73,84,99,5.68
541,Jumla,NP,2021-04-14 23:29:58,29.2747,82.1838,45.61,45,32,5.19
542,Male,MV,2021-04-14 23:29:59,4.1748,73.5089,82.4,83,20,11.5
543,Sedalia,US,2021-04-14 23:29:59,38.7045,-93.2283,57.2,38,1,17.27
544,Belyy Yar,RU,2021-04-14 23:29:59,53.6039,91.3903,41.0,60,75,4.47
545,Iberia,US,2021-04-14 23:30:00,29.9502,-91.7507,66.2,100,90,8.05
546,Tokur,RU,2021-04-14 23:30:00,53.1333,132.9,16.45,76,75,4.41
547,Solnechnyy,RU,2021-04-14 23:30:00,50.7214,136.6319,27.7,52,89,4.83
548,Wajir,KE,2021-04-14 23:30:01,1.7471,40.0573,80.92,68,53,11.77
549,Saskatoon,CA,2021-04-14 23:30:01,52.1168,-106.6345,48.2,23,75,3.44
550,Quatre Cocos,MU,2021-04-14 23:27:45,-20.2078,57.7625,78.8,83,40,11.5
551,Ipixuna,BR,2021-04-14 23:30:01,-1.7625,-48.8043,80.6,89,0,4.61
552,Zeya,RU,2021-04-14 23:30:02,53.75,127.2667,28.65,61,45,2.48
553,Karatau,KZ,2021-04-14 23:30:03,43.1667,70.4667,47.98,48,61,4.43
554,Bonthe,SL,2021-04-14 23:30:03,7.5264,-12.505,79.12,85,61,4.47
555,Puerto Ayacucho,VE,2021-04-14 23:30:05,5.6639,-67.6236,72.61,96,100,2.82
556,Sao Felix Do Xingu,BR,2021-04-14 23:30:06,-6.6447,-51.995,73.47,95,98,0.87
557,Svetlyy,RU,2021-04-14 23:30:06,54.675,20.1347,42.8,75,75,15.66
558,Thurso,GB,2021-04-14 23:30:07,58.5927,-3.5259,39.2,75,45,2.3
559,Penzance,GB,2021-04-14 23:30:08,50.1186,-5.5371,46.0,81,40,6.91
560,Pedasi,PA,2021-04-14 23:30:08,7.5333,-80.0333,77.0,88,100,7.16
561,Calama,CL,2021-04-14 23:30:08,-22.4667,-68.9333,66.2,14,0,12.66
562,Akdagmadeni,TR,2021-04-14 23:30:09,39.6603,35.8836,42.49,86,86,3.4
563,Progreso,MX,2021-04-14 23:30:09,21.2833,-89.6667,100.4,25,40,11.5
564,Dali,CN,2021-04-14 23:30:10,25.7,100.1833,55.18,60,0,3.47
565,Sheridan,US,2021-04-14 23:30:10,44.8333,-106.9173,37.4,52,90,8.05
566,Chokwe,MZ,2021-04-14 23:30:10,-24.5333,32.9833,67.01,89,0,2.48
567,Constitucion,CL,2021-04-14 23:29:23,-35.3333,-72.4167,57.22,89,25,12.1
568,Benghazi,LY,2021-04-14 23:30:11,32.1167,20.0667,61.9,73,62,11.05
569,Paso De Carrasco,UY,2021-04-14 23:30:13,-34.8603,-56.0522,68.0,60,0,8.05
570,Rovaniemi,FI,2021-04-14 23:30:13,66.5,25.7167,28.4,59,0,5.75
571,Paracatu,BR,2021-04-14 23:30:14,-17.2222,-46.8747,69.26,58,29,0.29
572,Chatrapur,IN,2021-04-14 23:30:14,19.35,84.9833,77.83,68,92,8.7
573,Belmonte,BR,2021-04-14 23:30:05,-15.8631,-38.8828,73.4,83,75,4.61
574,Kijang,KR,2021-04-14 23:30:15,35.2442,129.2139,48.2,61,0,5.75
575,Taveta,KE,2021-04-14 23:30:15,-3.3963,37.6736,69.78,94,87,3.49
576,Kasempa,ZM,2021-04-14 23:30:16,-13.4584,25.8338,58.33,92,36,4.47
577,Aripuana,BR,2021-04-14 23:30:16,-9.1667,-60.6333,74.07,96,99,2.93
578,Henties Bay,NA,2021-04-14 23:30:16,-22.116,14.2845,79.0,29,0,5.01
579,Huacho,PE,2021-04-14 23:30:16,-11.1067,-77.605,67.42,84,88,6.44
580,Sao Francisco De Paula,BR,2021-04-14 23:30:17,-29.4481,-50.5836,69.01,83,75,3.0
